name,type_red,type_black,fen,branchs,steps,moves 
烂柯神机_马跃檀溪.xqf,车双马炮兵相,双车马双卒士象全,4kab2/1r1Pa1R2/4b2N1/8C/9/9/9/4B4/2p1p2n1/3K1N1r1 w,1,17,g8e8 f9e8 d8e8 e9e8 i6e6 e7c9 e6e1 c9e7 e2g0 e7c9 f0e2 c9e7 e2f4 e7c9 f4e6 c9e7 e6c7
烂柯神机_鹏搏十万.xqf,双车双马炮,双车双马炮三卒象,6r2/2N1k4/4b4/3R2R1C/4n4/4r4/5N3/2p6/1nc1p4/3K1p3 w,1,17,d6d8 e8e9 d8d9 e9e8 d9e9 e8f8 e9d9 f8e8 g6g8 g9g8 i6e6 e7g5 c8e7 e8e7 e6e4 e5g6 f3e5
适情雅趣360局_一举而定.xqf,双车马双炮兵仕双相,双车马炮士象全,1r1akab2/5R3/4b1n2/7NC/9/2B6/2r1P4/B2RC4/3KA4/c8 w,1,17,d2d8 c3c2 d8b8 b9b8 f8b8 f9e8 b8b0 e9f9 b0f0 e8f7 f0f7 f9e9 h6g8 e9e8 i6e6 e7c9 g8e7
适情雅趣360局_三将夺关.XQF,马炮双兵仕相全,车炮双卒士象全,3a1kb2/4a1P2/4b4/5N3/9/8C/p5P2/4B4/r2pA4/c3KAB2 w,2,17,g8h8 e8d7 i4i9 f9f8 h8g8 f8f7 f6g4 e7g5 g4e5 f7e7 i9i4 e7e8 i4i8 e8e7 e5g6 e7f7 i8i4|g8h8 e8f7 i4i9 f9f8 f6d7 a1b1 h8g8 f8e8 i9i8
适情雅趣360局_三顾草芦.xqf,双车双炮双兵,车炮三卒双士,3ak1P1P/4a4/9/9/4p3C/c3C1R2/9/9/2rp1p3/4K1R2 w,1,17,g9f9 e9f9 g4g9 f9f8 g0g8 f8f7 g8g7 f7f8 g9g8 f8f9 g7f7 e8f7 g8g9 f9f8 i5f5 f7e8 e4f4
适情雅趣360局_五虎下川.xqf,双车双马炮仕,双车马炮卒双士象,5k2c/CN2a2R1/4ba3/3R5/9/2N6/9/3A2n2/3r1p2r/4K4 w,1,17,h8h9 f9f8 b8d9 e8d9 d6d8 d9e8 d8e8 f8e8 c4d6 e8f8 d6c8 f7e8 c8e7 e8d7 e7g6 f8f7 h9h7
适情雅趣360局_入取虎子.xqf,炮三兵,三卒士双象,2b2ab2/4PP3/5k3/4P4/9/2p6/9/C7p/4p4/3K5 w,1,17,a2a9 f9e8 f8e8 g9i7 a9b9 c4d4 b9b7 d4d3 b7e7 d3e3 e7e3 i2h2 e3d3 h2g2 d3d9 g2f2 d9e9
适情雅趣360局_双骑追敌.xqf,双马炮兵,车双卒,5k3/9/2P6/7NN/9/8C/9/3p5/r3p4/3K5 w,1,17,i6h8 f9e9 h6g8 e9e8 g8f6 e8e9 f6d7 e9e8 i4i8 e8e7 h8g6 e7e8 d7f6 e8e9 f6g8 e9d9 g6e7
适情雅趣360局_图开八阵.xqf,双车炮兵,双车双卒士象全,2bak3C/4a4/4b4/3P3R1/9/6R2/9/3p1p3/4K4/3r1r3 w,1,17,h6h9 e8f9 h9h8 f9e8 g4g9 e8f9 h8e8 d9e8 g9g8 e7g9 g8e8 e9d9 e8e9 d9d8 d6d7 d8d7 e9d9
适情雅趣360局_孤星坠地.xqf,马炮兵双仕,车双炮三卒双士,9/4a4/4ka3/1NP1p4/9/9/8C/1p2KA1rc/c3A4/5p3 w,3,17,i3e3 e7d7 c6d6 d7d8 e3d3 e8d7 d6e6 d8e8 e6e7 e8f8 d3f3 f7e8 f3f0 e8f7 e7f7 f8f9 f7f8|i3e3 e7d7 c6d6 d7d8 e3d3 e8d7 d6e6 d8e8 e6e7 e8e9 b6d7 e9f9 d3f3 f7e8 e7f7|i3e3 e7d7 c6d6 d7d8 e3d3 e8d7 d6e6 d7e8 b6d7 d8d7 e6d6
适情雅趣360局_径行直遂.xqf,双车马炮双仕,双车马双炮卒士象,6b2/1N3k3/5a3/3R5/9/R8/C8/4c4/3p1rn2/3AKAr1c w,2,17,d6d8 f7e8 b8d7 e2e7 d8e8 f8f7 e8e7 g9e7 d7e5 f7f8 e5g6 f8e8 a4a8 e8e9 a3e3 e7c9 g6e7|d6d8 f7e8 b8d7 f8f7 d7e5 f7f8 e5g6 f8f7 a4a7 e2e7 a7e7 g9e7 a3a7 e8d7 d8f8
适情雅趣360局_投石入水.xqf,双车马炮,车三卒士象全,3ak4/4a4/bC2b4/9/6N1R/9/9/5p3/r3p4/3p1K1R1 w,1,17,h0h9 e7g9 b7b9 a7c9 h9g9 e8f9 g5f7 e9e8 f7d6 e8d8 d6b7 d8e8 i5e5 e8f8 g9g8 f8f7 b7d6
适情雅趣360局_珠藏韫匮.xqf,双车双马炮双兵,双车双马双炮卒双士象,C1bac1RN1/r2Rak3/7n1/1rP6/2N1P4/9/9/2n6/5p3/4Kc3 w,2,17,g9e9 h7g9 c5e6 f8f7 e6g5 f7f8 g5h7 f8f7 h7g9 f7f8 g9e8 f8f7 e8d6|g9e9 f8f7 e9f9 e8f9 d8d7 c9e7 d7e7 f7e7 e5e6 e7e8 e6e7 e8d8 e7d7 d8d7 c6d6 d7d8 d6d7
适情雅趣360局_荧惑退舍.xqf,双车马炮,车双炮双卒双士,3a1k3/RC1cc4/r2a5/2N6/9/9/9/5p3/4p4/5K2R w,2,17,i0i9 f9f8 i9i8 f8f9 b8b9 e8e9 c6d8 d7e8 i8i9 f9f8 d8e6 a7e7 a8e8 d9e8 i9i8 f8f7 e6g5|i0i9 f9f8 i9i8 f8f9 b8b9 e8e9 c6d8 d7e8 i8i9 f9f8 d8e6 e9e6 i9f9
适情雅趣360局_远猎山林.XQF,车双马炮兵仕相全,双车马炮双卒双士,3a5/1n1ka4/9/5N3/2P6/R8/C8/B2ABA1r1/3pNp3/rc2K4 w,1,17,a4d4 b8d7 d4d7 e8d7 a3d3 d7e8 c5d5 e8d7 d5e5 d7e8 f6d7 d8d7 d3d1 d7e7 e5e6 e7f7 d1f1
适情雅趣550局_第003局 羝羊触藩.XQF,双车马双炮多兵相,双车双马双炮三卒士象全,1rbckaP2/3PaP1r1/1P2b4/1R7/Nn7/CRBp1n3/4C4/9/4p1p2/1c3K3 w,1,17,g9f9 d9f9 d8e8 e9d9 e8e9 d9d8 b6d6 b5d6 a5c6 d8d7 b7c7 d7d8 b4b8 b9b8 c7b7 d8d7 a4a7
适情雅趣550局_第008局 珠藏韫柜.XQF,双车双马炮双兵,双车双马双炮双卒双士象,C1bac1RN1/r2Rak3/7n1/1rP6/2N1P1p2/9/9/2n6/5p3/4Kc3 w,4,17,g9e9 f8f7 e9f9 e8f9 d8d7 c9e7 d7e7 f7e7 e5e6 e7e8 e6e7 e8d8 e7d7 d8d7 c6c7 d7d8 c7d7|g9e9 h7g9 c5e6 f8f7 e6g5 f7f8 g5h7 f8f7 h7g9 f7f8 g9h7 f8f7 h7g5 f7e7 e5e6|g9e9 h7g9 c5e6 f8f7 e6g5 f7f8 g5h7 f8f7 h7g9 f7f8 g9e8 f8f7 e8d6|g9e9 h7g9 c5e6 f8f7 e6g5 f7f8 g5h7 f8f7 e9f9 e8f9 h7g9 f7e7 e5e6
适情雅趣550局_第028局 计罗并照.XQF,双车双马双炮兵相,双车双马炮双卒士象全,3ak1b2/4aP1R1/4b3n/3N3N1/3r5/2R5r/9/4BC1C1/1n2p1p2/c4K3 w,1,17,f8f9 e9f9 h8f8 f9e9 f8f9 e9f9 c4f4 f9e9 h6g8 i7g8 h2h9 g9i7 f4f9 e9f9 d6f7 d5f5 f7g9
适情雅趣550局_第030局 国庶兵强.XQF,双车马炮多兵,双车双马炮双卒士象全,4kaPP1/c2Pa2nR/4b1P1r/6n2/6bN1/9/4C1R2/9/1r1p1p3/4K4 w,2,17,g9f9 e9f9 g3f3 e8f7 f3f7 h8f7 i8f8 f9f8 d8e8 f8f9 e3f3 f7e5 h9g9 e7g9 g7f7 e5f3 e8e9|g9f9 e9f9 g3f3 e8f7 f3f7 h8f7 i8f8 f9f8 d8e8 f8f9 e3f3 f7e5 g7f7 e5f3 f7f8 g6f8 h9g9
适情雅趣550局_第076局 莺慵蝶懒.XQF,马双炮双兵,马炮双卒双士,3a1a3/9/3k5/2P6/3P5/3N2C1C/9/1c3p3/4p4/3n1K3 w,2,17,d5d6 d7e7 d4f5 e7e8 f5g7 e8f8 g7e6 f8f7 e6g5 f7f8 g5h7 f8e8 h7f6 e8e7 d6d7 e7f7 g4f4|d5d6 d7e7 d4f5 e7e8 f5g7 e8e9 i4i9 f9e8 g4e4 e8f7 d6e6 d9e8 g7h9
适情雅趣550局_第122局 地富兵强.XQF,双车马双炮兵,双车双卒士象全,4kabC1/4a4/4b2N1/5P3/9/9/9/6Cr1/R1pp4r/R3K4 w,3,17,a1a9 e8d9 a9d9 e9d9 h7f8 d9e9 a0a9 e9e8 g2g8 e8f8 f6f7 f8e8 f7e7 e8d8 e7d7 d8d7 a9d9|a1a9 e8d9 a9d9 e9d9 h7f8 d9e9 a0a9 e9e8 g2g8 e8f8 f6f7 f8e8 f7e7 e8d8 e7e8 d8d7 a9d9|a1a9 e8d9 a9d9 e9d9 h7f8 d9e9 a0a9 e9e8 g2g8 e8f8 f6f7 f8e8 f7e7 g9e7 a9a8
适情雅趣550局_第125局 五虎下川.XQF,双车双马炮仕相,车马炮双卒双士象,5k2c/CN2a2R1/4ba3/3R5/9/2N6/9/3AB1n2/3p1p2r/4K4 w,1,17,h8h9 f9f8 b8c6 e8d7 c6d8 d7e8 d8b9 e8d7 h9h8 f8f9 a8a9 e7c9 b9c7 c9e7 c7d9 e7c9 h8h9
适情雅趣550局_第146局 远猎山林.XQF,车双马炮兵仕相全,双车马炮双卒双士,3a5/1n1ka4/9/5N3/2P6/C8/R8/B2ABA1r1/3pNp3/rc2K4 w,1,17,a3d3 b8d7 d3d7 e8d7 a4d4 d7e8 c5d5 e8d7 d5e5 d7e8 f6d7 d8d7 d4d1 d7e7 e5e6 e7f7 d1f1
适情雅趣550局_第150局 吕帅鹰扬.XQF,双车马双炮三兵,双车炮三卒双士,3aka2R/1R7/c1P2P3/2P1rr3/2N5C/7C1/9/3p5/4p4/1p1K5 w,1,17,h4h9 f9e8 h9h8 e8f9 b8e8 e9e8 f7f8 e8f8 i5i8 f8f7 i9f9 f7e7 c7d7 e7d7 c6d6 d7e7 d6d7
适情雅趣550局_第154局 外攘四夷.XQF,双车马炮,双车马双炮士象全,3a1k2C/3ra4/4b4/9/6b1N/6cR1/9/3n5/4r4/3K2cR1 w,2,17,h4h9 f9f8 h0h8 f8f7 h8h7 f7f8 h9h8 f8f9 h7f7 e8f7 h8h9 f9f8 i5h7 f8e8 h9e9 e8e9 h7g9|h4h9 e7g9 h9g9 f9f8 h0h8 f8f7 h8h7 f7f8 i5g6 g4g6 g9g8 f8f9 h7h9
适情雅趣550局_第163局 选将练兵.XQF,车马双炮兵,双车双炮卒士象全,c4a3/1r1kaP2C/b1R1b2c1/4CN3/9/9/9/9/4p3r/5K3 w,3,17,c7d7 d8d7 e6d6 d7d8 f8e8 d8d9 f6d7 b8d8 e8d8 d9e9 d6e6 e7g9 i8e8 g9e7 d8d9 e9d9 e6d6|c7d7 h7d7 e6d6 d7c7 f8e8|f8e8 d8d9 c7d7 h7d7 e6d6 d7c7 f6d7 b8d8 e8d8 d9e9 d6e6 e7g9 d8d9 e9d9 e6d6
适情雅趣550局_第171局 赢缩无常.XQF,车马炮双兵仕相,双车马炮双卒,3k3C1/2P6/4cN3/9/9/9/4P4/4Bp3/1rrnA2R1/5K1p1 w,1,17,f7g9 e7e9 g9e8 e9e3 e8g9 e3e9 g9e8 e9e2 e8g9 e2e9 g9e8 e9e1 e8g9 e1e9 h1d1 c1d1 g9e8
适情雅趣550局_第182局 投肉馁虎.XQF,车马炮双相,车炮双卒双士象,2baka3/9/4c1R2/6N2/8C/9/9/4B1r2/4pp3/2BK5 w,7,17,i5i9 f9e8 g7g9 e8f9 g6i7 g2g9 i7g8 e9e8 i9i8|i5i9 f9e8 g7g9 e8f9 g6i7 g2h2 g9g8 f9e8 i7h9 e8f9 h9f8 f9e8 g8g9 e8f9 f8d7 e9e8 g9g8|i5i9 f9e8 g7g9 e8f9 g6e7|i5e5 d9e8 g6e7 c9e7 g7g2|i5e5 d9e8 g6e7 g2g7 e7c8|i5e5 e7d7 g6e7 d9e8 e7g8 e9d9 g7g2|i5e5 e7f7 g6e7 f9e8 e7c8 e9f9 e5f5 f7d7 g7f7
适情雅趣550局_第187局 萤惑退舍.XQF,双车马炮,双车双炮双卒双士,3a1k3/RC1cc4/r2a5/2N6/9/9/9/5p3/4p2r1/5K2R w,4,17,i0i9 f9f8 i9i8 f8f9 b8b9 e8e9 c6d8 d7e8 i8i9 f9f8 d8e6 a7e7 a8e8 d9e8 i9i8 f8f7 e6g5|i0i9 f9f8 i9i8 f8f9 b8b9 e8e9 c6d8 d7e8 i8i9 f9f8 d8e6 a7e7 a8e8 f8e8 i9i8|i0i9 f9f8 i9i8 f8f9 b8b9 e8e9 c6d8 d7e8 i8i9 f9f8 d8e6 e9e6 i9f9|i0i9 f9f8 i9i8 f8f7 c6e5 f7e7 i8i7
适情雅趣550局_第188局 载沉载浮.XQF,双车炮兵,车马炮卒士象全,2bak3C/4a4/2P1b4/6RR1/9/9/9/9/c1nr1p3/4K4 w,1,17,h6h9 e8f9 h9h8 f9e8 g6g9 e8f9 h8e8 d9e8 g9g8 e7g9 g8e8 e9d9 e8e9 d9d8 c7c8 d8d7 e9d9
适情雅趣550局_第201局 三请诸葛.XQF,双车双炮双兵,车炮三卒双士,3ak1P1P/4a4/9/9/4p3C/c3C1R2/9/5p3/2rp5/4K1R2 w,2,17,g9f9 e9f9 g4g9 f9f8 g0g8 f8f7 g8g7 f7f8 g9g8 f8f9 g7f7 e8f7 g8f8 f9f8 i5f5 f7e8 e4f4|g9f9 e9f9 g4g9 f9f8 g0g8 f8f7 g8g7 f7f8 g9g8 f8f9 g7f7 e8f7 g8g9 f9f8 i5f5
适情雅趣550局_第203局 远近惊骇.XQF,马炮双兵双仕,双车马炮卒双士,9/4a4/3k1a3/1NP1p4/9/8C/4P4/cr1AKA3/5r3/2n6 w,2,17,c6d6 d7d8 i4d4 e8d7 d6d7 d8e8 d7e7 e8f8 d4f4 f7e8 e7f7 f8f7 f4f1 f7e7 b6c8 e7d7 f1d1|c6d6 d7d8 i4d4 e8d7 d6d7 d8e8 d7e7 e8e9 b6d7 e9f9 d4f4 f7e8 e7f7
适情雅趣550局_第227局 流星赶月.XQF,双车炮双兵,车马三卒士,9/9/3ak1P2/5PR2/6C2/9/9/9/nr2p1pp1/R4K3 w,3,17,g7f7 e7e8 f7e7 e8d8 g6g8 d8d9 g8g9 d9d8 e7d7 d8e8 d7e7 e8d8 a0d0 e1d1 g5e5 d1d0 e7d7|g7f7 e7e8 f7e7 e8d8 g6g8 d8d9 g8g9 d9d8 e7d7 d8d7 g9d9 d7e7 f6e6 e7e8 g5e5|g7f7 e7e8 f7e7 e8e7 f6e6 e7e8 e6e7 e8d8 g5d5 d7e8 g6d6
适情雅趣550局_第241局 鱼游釜甑.XQF,车双炮双兵,车马双卒双士,3aka3/6P2/9/6P2/6n1C/7R1/9/1r3p3/4p2C1/5K3 w,2,17,i5i9 e9e8 g8f8 e8f8 h4h8 f8f7 g6g7 f7e7 i9i7 g5f7 g7f7 e7f7 h1h7|i5i9 f9e8 h4h9 e8f9 h9f9 e9e8 h1h8 e8e7 f9f7 e7f7 g6g7 f7e7 i9i7 g5f7 g7f7 e7f7 h8h7
适情雅趣550局_第301局 蹇驽卧道.XQF,双车双炮仕相全,车双马双炮双卒士象全,3ak1b2/4a4/4b3n/2R1C1pCp/5R3/2Bn5/9/4BA3/6rcc/3AK4 w,2,17,f5f8 d4c6 f8i8 i7g8 h6h9 g9i7 h9h8 i7g5 i8i6|f5f8 d4e6 h6e6 g1d1 c6c9 d1d8 f2e1 h1h9 e0f0 i6i5 e2g4 g6g5 e6e2 g5g4 c9c7 i7g6 f8f6
适情雅趣550局_第306局 拔去病根.XQF,马双炮双兵相,马多卒士象全,2bak3C/4a2P1/6N1b/2C5p/9/9/P7n/2p1B4/4pp3/3K5 w,7,17,c6e6 e8f7 g7f5 e9f9 f5d6 i3h5 e6g6 h5g7 g6f6 f9e9 h8h9 g7f9 f6f9|c6e6 e8f7 g7f5 e9f9 f5d6 f7e8 e6g6 e8d7 g6g9 f9f8 g9c9 d9e8 c9h9 e8f7 i9i8 f8f9 d6f7|c6e6 e8f7 g7f5 e9e8 i9i8 e8e9 f5e7 d9e8 e7c8|c6e6 e8f7 g7f5 e9e8 i9i8 e8e9 f5e7 f7e8 i8i9 e9f9 e7g6|h8h9 e8f9 h9g9 i7g9 c6g6 c9e7 g6e6 e7g5 i9i3|h8h9 e8f9 h9g9 i7g9 c6g6 c9e7 g6e6 d9e8 g7h9 e1e0 d0d1 f1e1 d1e1 e9d9 i9i3|h8h9 e8f9 h9g9 i7g9 c6g6 c9e7 g6e6 d9e8 g7h9 e1e0 d0d1 f1e1 d1e1 i3g2 e1d1
适情雅趣550局_第332局 截趾适履.XQF,车马炮仕相,车炮三卒士象全,3ak1bR1/9/4ba3/5N3/C7p/2B5r/8c/3p5/5p3/3AK4 w,5,17,h9g9 e9e8 g9g8 e8e9 g8g7 i4d4 a5d5 f7e8 d5e5 e9f9 e5f5|h9g9 e9e8 g9g8 e8e9 g8g7 i4d4 a5d5 d9e8 g7g9 e7g9 f6d7 e9f9 d5f5|h9g9 e9e8 g9g8 e8e9 g8g7 e9e8 g7f7 e8d8 f7f8 d9e8 f8e8 d8d9 a5d5 i4d4 f6d7 d4d5 d7b8|h9g9 e9e8 g9g8 e8e9 g8g7 f7e8 a5a9 e7c9 g7g9|h9g9 e9e8 g9g8 e8e9 g8g7 d9e8 g7g9 e7g9 f6d7 e9d9 a5d5
适情雅趣550局_第357局 引雏入巢.XQF,车兵双仕,车马双卒双士,5a3/4a4/5k3/9/6P1R/9/1pp6/3A5/1n1KA4/4r4 w,3,17,g5g6 f7e7 g6f6 e8f7 i5e5 e7d7 f6f7 d7d8 f7e7 d8d9 e5d5 d9e9 d5b5 e9d9 e7d7 d9e9 d7d8|g5g6 f7e7 g6f6 e8f7 i5e5 e7d7 f6f7 d7d8 f7e7 d8d9 e5d5 d9e9 d5b5 f9e8 b5e5|g5g6 f7f8 g6g7
适情雅趣550局_第360局 弘羊心计.XQF,马炮双兵,三卒双士,5a3/3P5/4ka3/C8/9/1N7/P8/9/3pp2p1/5K3 w,1,17,b4c6 e7d7 c6b8 d7e7 a6a9 f7e8 a9e9 e8d9 b8c6 e7d7 d8e8 f9e8 e9e1 d1e1 c6e5 d7d8 e5d3
适情雅趣550局_第367局 四门斗底.XQF,车兵,多卒士,4k4/9/3aP4/9/9/9/3p1p3/4R4/3p1p3/4K4 w,1,17,e2h2 d1e1 e0d0 e9f9 h2h9 f9f8 h9h3 f3e3 h3h7 f8f9 e7f7 f9e9 f7f8 e9d9 h7d7 d9e9 d7d8
适情雅趣550局_第373局 四面设网.XQF,马炮兵,炮三卒双士,3a5/5k3/2N2a3/8P/4C4/9/9/9/1p1p2p2/1c2K4 w,2,17,e5c5 b0d0 c7e6 f8f9 e6g7 f9f8 c5c9 f7e8 g7e6 f8f7 e6g5 f7f8 g5h7 f8f7 c9c8 e8f9 c8i8|e5c5 f7e8 c7e6 f8f7 e6g5 f7f8 g5h7 f8f7 c5c8
适情雅趣550局_第378局 诸葛出庐.XQF,车兵双仕相,车士,4k4/3RaP3/4r4/9/9/9/9/9/4A4/3AK1B2 w,5,17,g0e2 e7e2 d8b8 e8d9 e0f0|d8c8 e8d9 g0e2 e7e5 e1f0 e5e6 e0e1 e6e7 c8d8 d9e8 e1d1 e7d7 d8d7 e8d7 e2g4|d8c8 e8d9 g0e2 e7e5 e1f0 e5e6 e0e1 e6e2 e1f1|d8c8 e8d9 g0e2 e7e5 e1f0 e5e6 e0e1 e6b6 c8c5 d9e8 c5e5 b6b8 e2c0|d8c8 e8d9 g0e2 e7e5 e1f0 e5e2 d0e1 e2e7 c8d8 e7c7 e0d0 c7c9 d8d6 d9e8 d6g6 c9d9 d0e0
适情雅趣550局_第397局 将帅不忠.XQF,车兵,车象,4k4/5P3/9/9/2b1r4/5R3/9/9/5K3/9 w,1,17,f8g8 e9e8 f4f9 e8d8 g8f8 c5a7 f9b9 a7c5 f1f2 e5d5 b9b6 d8d7 b6e6 d7d8 f2e2 d8d7 e6e9
适情雅趣550局_第415局 私下三关.XQF,炮兵,三卒双士象,4ka3/3Pa4/8b/7Cp/9/9/9/9/1p5p1/4K4 w,1,17,h6h8 b1c1 e0e1 i6i5 d8c8 i5i4 c8c9 i4h4 h8h6 i7g9 h6b6 g9e7 b6e6 h1g1 e1e2 g1f1 e2d2
适情雅趣550局_第425局 驱将擒胡.XQF,车兵,炮卒双象,4k1b2/9/4b4/9/7Rp/9/8P/9/4K3c/9 w,1,17,h5b5 e9d9 e1e0 i1i2 b5b9 d9d8 b9b2 i2i1 b2i2 i1h1 i2d2 d8e8 d2d9 g9i7 d9i9 i7g5 i9i5
适情雅趣550局_第456局 国士无双.XQF,炮仕,双士,3k5/4a4/5a3/9/9/9/9/3A1K3/9/4C4 w,1,17,e0d0 d9e9 f2e2 e9f9 d0d1 f9e9 d2e1 e9d9 d1d0 d9e9 e2d2 e9f9 e1f2 f9e9 d0f0 e9f9 d2e2
适情雅趣550局_第463局 填塞道路.XQF,炮兵,单象,9/3k5/9/4P4/2b6/9/9/4C4/5K3/9 w,1,17,e2b2 d8e8 e6d6 c5a7 d6d7 a7c5 b2b6 e8e9 b6d6 e9e8 f1f0 e8e9 d7d8 c5a7 d6b6 a7c9 b6b8
三国七子谱_勤王室马腾举义.XQF,双车双马炮兵,双车双马卒象,N2N1Pn2/4R2n1/3kb4/9/9/9/3C5/3p1KR2/1r2r4/9 w,3,19,e8d8 d7d8 g2g8 d8d9 f9e9 d9e9 a9c8 e9d9 g8d8 d9e9 d8h8 e9d9 h8d8 d9e9 d8f8 e9d9 f8f9 d9d8 c8d6|e8e7 e1e7 d9e7 b1b3 g2g3 g9f7 e7d5|e8e7 e1e7 d9e7 d7e7 a9c8 e7d7 g2g4
三国七子谱_夏候谆拔矢啖睛.XQF,双车马炮双兵,双车双马双卒,2Nk1r3/R3P4/6n2/1P7/3r5/R8/9/5n3/4p4/C2p1K3 w,3,19,a8d8 d5d8 e8d8 d9e9 d8d9 e9e8 a4a8 e8e7 a8a7 e7e8 d9e9 e8f8 c9d7 f8e8 a7a8 e8e7 a0a7 e7d7 b6b7|a8d8 d5d8 e8d8 d9e9 d8d9 e9e8 d9e9 e8e9 c9d7 e9d9|a8d8 d5d8 e8d8 d9e9 d8e8 g7e8 c9d7 e9d9 d7b8 d9e9 a4a9 e8c9 a9c9 e9e8 a0a8
三国七子谱_除凶暴吕布助司徒.XQF,车马炮三兵,双车马双炮卒,1P7/1P2n4/3k1P3/9/9/1r4R2/1N2r4/5K3/5cp2/1C5c1 w,1,19,g4d4 b4d4 b3c5 d7d8 b8c8 d8d9 b9c9 d9e9 b0b9 d4d9 c5d7 e9f9 f7f8 f1f8 c9d9 e8c9 d9c9 e3e9 d7e9
三山舞象集_社稷光荣.XQF,双车双马双炮多兵仕相全,双车双马双炮多卒士象全,2b2a3/5n3/bNca1k3/2p2r3/1PCPPPnc1/C1B2p3/2P2R3/2p2A3/2pRAKNpr/2B6 w,1,19,c5c7 d7e8 c7a7 c9a7 b7d6 f6d6 a4f4 f7e7 f4e4 e7d7 d5d6 d7d8 e4d4 e8d7 d6d7 d8d7 d4e4 c2d2 f3d3
心武残编_004推强扶弱新变(红胜).XQF,车双炮双兵双相,车多卒,3k1r3/P3P4/9/9/9/4p4/3p2CCR/B7B/2p2p3/3K5 w,1,19,h3h9 f9h9 g3g1 c1d1 g1d1 d3e3 d1d8 f1e1 i2g0 h9g9 g0i2 g9f9 e8f8 e1e0 d0d1 f9h9 i2g0 h9g9 f8e8
心武残编_028迎来送往变二(红胜).XQF,车双炮双兵相,车双马炮多卒象,1P1k5/2P2n3/b4n3/2C6/9/7CR/9/Bp7/3p5/1p2Kc1rp w,1,19,i4i9 f8h9 i9h9 f7g9 h4b4 f0f5 h9h0 i0h0 b4b8 f5e5 b9c9 d9e9 c8d8 e9f9 d8e8 g9f7 b8b9 f7e9 c6d6
心武残编_030弹琴退敌变四(红胜).XQF,双车双炮兵相,双车三卒士象全,2b1k4/2PRaR2r/3ab3r/4C4/9/6B2/9/1p2C4/4pp3/3K5 w,1,19,g4i2 i7h7 i2g0 h7g7 g0i2 i8g8 f8g8 g7g8 d8d7 e9f9 d7d3 g8g5 e6b6 g5b5 c8d8 e8f7 b6f6 f7e8 d8e8
心武残编_041叩马苦柬变二.XQF,双车马,双炮双卒士象全,3a1k3/4a4/4b4/8N/6bRR/9/9/9/1c2p4/1p1Kc4 w,1,19,h5h9 e7g9 i6g7 f9f8 g7e6 g5e7 i5f5 e8f7 h9h8 f8f9 f5f7 f9e9 f7e7 g9e7 h8h9 e9e8 e6g7 e8f8 h9f9
心武残编_049鸳鸯戏水变一.XQF,双车马炮双兵相,炮三卒士象全,2bak4/4a4/P3b4/9/6N1R/2P3BR1/9/5p3/2c1p1C2/3p1K3 w,1,19,h4h9 e7g9 h9g9 e8f9 g5f7 e9e8 f7d6 e8d8 g9g8 d9e8 g8e8 f9e8 d6b7 d8d7 i5d5 d7e7 d5e5 e7f7 b7d6
湖涯集_七擒孟获.XQF,双车双马双炮,车双马炮多卒士象全,2bakr3/4a3c/4b4/3NCN3/3RCR3/9/9/2n1p1n2/3p1p3/2p1K1p2 w,1,19,e5e7 c9e7 f6g8 f9f8 d6c8 e9f9 e6f6 f8g8 f6a6 g8f8 f5f8 f9f8 d5f5 e8f7 a6a8 d9e8 f5f7 f8f7 c8d6
烂柯神机_偏裨效命.xqf,车马炮兵,车双马双炮卒士,3k5/2Pna1R2/2Nc5/3r5/9/9/9/C3np3/4c4/5K3 w,1,19,c8d8 d9e9 d8d9 e8d9 a2a9 d9e8 c7b9 e8d9 b9d8 d9e8 g8g9 e8f9 g9f9 e9e8 f9f8 e8e9 d8b9 d7d9 b9d8
烂柯神机_季庭舞俏.xqf,车双马双炮双兵,车马炮三卒象,9/2NP1kc2/4b4/3nPC3/2r1N1R2/9/9/4p4/3pCp3/4K4 w,1,19,g5g8 f8f9 g8f8 f9f8 e5g6 f8f9 g6h8 f9f8 h8f7 f8f7 e6e7 f7f8 e7f7 f8f7 c8d6 f7f8 d8e8 f8f9 d6f7
烂柯神机_强弩射潮.xqf,双车马双炮三兵,双车双马双炮多卒双士,3a3c1/4a2P1/1P1k5/2P3pN1/2nr5/6c2/8r/4n4/4pRpRC/3pCK3 w,1,19,b7c7 d7d8 c7c8 d8d7 c6c7 d7e7 h6g8 g4g8 h1h7 h9h7 f1f7 e8f7 i1e1 i3e3 e0e2 d5e5 e1e3 c5e4 e2e4
烂柯神机_残骑诱敌.xqf,车马双炮三兵双仕,双车双马炮双卒双士象,r3k4/2Pn1P3/3aba3/CR4N1C/9/9/4P4/4rA3/2p1An2c/3K1p3 w,1,19,b6b9 a9b9 a6e6 e7c5 f8e8 e9e8 g6e7 e8f8 i6f6 f7e8 e7g6 f8f9 g6h8 f9f8 h8f7 f8f7 f6f1 f7e7 e6e2
烂柯神机_秦楚构兵.xqf,双马炮兵,马三卒士双象,2bnk4/2NPa4/9/9/6b2/1C3pN2/9/9/3p1p3/4K4 w,1,19,d8e8 e9f9 e8e9 f9f8 b4b8 f8f7 c8d6 f7f8 d6e8 f8f7 e8g9 f7f8 g9h7 f8f7 h7g5 f7f8 g5h7 f8f7 g4h6
